DateTime,X1,X2,X3,X4,Y
2022/03/09 18:00,29.58,85.64,713.882,812.942,3583435.787
2022/03/09 19:00,27.67666667,89.7,21.7464,21.2147,3875112.383
2022/03/09 20:00,24.26,94.66,0.4199,0.8866,3882404.298
2022/03/09 21:00,22.09333333,97.88,0.2769,0.8437,3819277.149
2022/03/09 22:00,21.25666667,100.38,0.3198,0.8203,3484474.085
2022/03/09 23:00,20.91333333,101.32,0.2951,0.897,2926121.745
2022/03/10 0:00,21.48333333,102.1,0.3042,0.9334,2478398.17
2022/03/10 1:00,22.88666667,102.78,0.3341,0.7527,2186513.234
2022/03/10 2:00,23.54333333,102.9,0.3185,0.819,2054217.064
2022/03/10 3:00,23.74666667,103.08,0.3146,0.9009,2006923.787
2022/03/10 4:00,23.91,102.84,0.3042,0.9399,2004840.383
2022/03/10 5:00,24.08333333,102.34,0.286,0.9061,2119427.617
2022/03/10 6:00,24.18333333,101.78,0.338,0.8957,1891086.51
2022/03/10 7:00,23.99666667,101.02,32.6495,31.538,2100676.979
2022/03/10 8:00,22.41333333,100.08,320.099,303.771,2337351.702
2022/03/10 9:00,22.33333333,100,1042.08,990.34,2580693.319
2022/03/10 10:00,24.88,99.76,3484.65,1426.36,2837368.723
2022/03/10 11:00,28.82333333,94.44,5207.8,475.67,3116128.213
2022/03/10 12:00,35.76333333,70.918,5781.1,404.768,3046334.17
2022/03/10 13:00,39.94666667,53.954,5904.6,353.47,3073001.745
2022/03/10 14:00,42.25666667,47.998,5565.17,316.914,3007582.851
2022/03/10 15:00,43.21,44.16,4779.19,627.458,2908621.149
2022/03/10 16:00,42.61333333,45.59,3599.18,3713.71,2830910.17
2022/03/10 17:00,40.82666667,53.292,2117.18,2383.55,2834868.638
2022/03/10 18:00,39.01666667,59.868,705.315,814.346,3647187.957
2022/03/10 19:00,35.83,62.306,22.6226,21.4864,3998241.574
2022/03/10 20:00,34.77333333,63.25,0.4134,0.8151,4033451.106
2022/03/10 21:00,33.30666667,62.608,0.4654,0.8541,3854070
2022/03/10 22:00,30.79,72.128,0.3276,0.8242,3493432.723
2022/03/10 23:00,28.18666667,78.202,0.3315,0.8879,2964456.383
2022/03/11 0:00,26.25,80.82,0.2574,0.9503,2477356.468
2022/03/11 1:00,25.19333333,81.08,0.2574,0.793,2165262.511
2022/03/11 2:00,24.49666667,80.732,0.2626,0.91,2062134
2022/03/11 3:00,24.95,78.536,0.2574,0.8736,1996090.085
2022/03/11 4:00,22.70333333,82.94,0.2951,0.9867,2011507.277
2022/03/11 5:00,23.21666667,81.82,0.3055,1.0166,2100885.319
2022/03/11 6:00,23.32666667,80.3,0.2678,1.1739,1792333.149
2022/03/11 7:00,21.27666667,84.8,146.2721,139.4341,1919629.149
2022/03/11 8:00,20.86,87.5,1354.34,1039.74,2256932.298
2022/03/11 9:00,26.04666667,79.936,2917.72,354.289,2610694.34
2022/03/11 10:00,33.83333333,67.946,4318.34,349.037,2904871.021
2022/03/11 11:00,37.11666667,66.718,5313.1,356.291,2970289.915
2022/03/11 12:00,41,55.814,5805.8,386.737,3029041.915
2022/03/11 13:00,41.4,53.358,5848.7,426.257,3213423.191
2022/03/11 14:00,42.52666667,50.51,5492.11,445.939,3124045.149
2022/03/11 15:00,42.74,51.104,4678.96,921.622,2949039.191
2022/03/11 16:00,40.35,63.348,3332.81,1544.92,2869036.468
2022/03/11 17:00,37.58333333,68.75,1868.36,1943.63,2877995.106
2022/03/11 18:00,35.65666667,72.28,663.832,732.615,3672397.149
2022/03/11 19:00,32.89,78.378,20.5062,18.8383,4069702.34
2022/03/11 20:00,30.18666667,84.88,0.247,1.0088,4021159.021
2022/03/11 21:00,28.57333333,89.14,0.273,0.9971,3807818.426
2022/03/11 22:00,27.87333333,90.12,0.2431,1.0504,3482599.021
2022/03/11 23:00,27.45666667,90.34,0.2379,1.0179,3051751.021
2022/03/12 0:00,26.40666667,91.88,0.2574,0.9841,2564442.766
2022/03/12 1:00,24.77,93.18,0.2678,0.9789,2238390
2022/03/12 2:00,24.6,92.38,0.2964,0.988,2037966.511
2022/03/12 3:00,24.16333333,92,0.2041,1.118,1945255.021
2022/03/12 4:00,23.51666667,91.14,0.2951,1.118,1950463.532
2022/03/12 5:00,22.91,88.94,0.2535,0.9581,1990464.893
2022/03/12 6:00,23.23333333,84.92,0.3523,1.0322,1676079.191
2022/03/12 7:00,23.67333333,80.3,334.6785,310.9444,1717538.936
2022/03/12 8:00,24.02666667,79.376,1229.41,930.54,1985673.064
2022/03/12 9:00,25.42,74.902,933.01,682.11,2362560.894
2022/03/12 10:00,29.93333333,66.232,3865.29,601.237,2687155.277
2022/03/12 11:00,33.24666667,56.572,5327.53,459.017,2895287.362
2022/03/12 12:00,36.34666667,49.676,5879.9,486.187,2933413.66
2022/03/12 13:00,38.09666667,44.648,5980,701.87,2957372.808
2022/03/12 14:00,38.80333333,44.768,5346.64,1170.26,2778408.383
2022/03/12 15:00,38.24666667,47.78,4639.57,858.78,2641112.042
2022/03/12 16:00,38.49,47.312,3426.67,1014.39,2560067.617
2022/03/12 17:00,36.66333333,50.5,1599.65,1570.66,2553817.404
2022/03/12 18:00,34.32,58.652,567.567,542.074,3347177.745
2022/03/12 19:00,32.29,64.488,50.7819,47.8998,3903863.362
2022/03/12 20:00,30.52333333,71.062,0.3484,0.8333,3971574
2022/03/12 21:00,29.05,76.252,0.3094,0.9152,3792609.574
2022/03/12 22:00,26.98,84.74,0.2483,0.988,3434055.702
2022/03/12 23:00,25.36666667,88.38,0.2808,1.0725,2849035.787
2022/03/13 0:00,23.01333333,91.94,0.2678,1.0595,2417562.766
2022/03/13 1:00,21.28333333,94.64,0.2717,1.0413,2157762.255
2022/03/13 2:00,20.51,95.94,0.2964,1.2961,2032758
2022/03/13 3:00,19.38333333,97.1,0.2301,0.9841,1977547.787
2022/03/13 4:00,18.26,98.14,0.2626,1.0543,2005257.064
2022/03/13 5:00,18.54666667,98.94,0.2964,1.0998,2074842.766
2022/03/13 6:00,18.16,98.86,0.2665,1.1609,1911295.532
2022/03/13 7:00,17.19333333,99.3,111.2553,99.8504,2103802.085
2022/03/13 8:00,18.04,98.86,1219.53,735.93,2377978.085
2022/03/13 9:00,21.16666667,96.36,2773.55,722.67,2724864.894
2022/03/13 10:00,25.9,89.18,4162.86,775.71,2991748.979
2022/03/13 11:00,31.44333333,76.33,5144.62,829.66,3170921.745
2022/03/13 12:00,35.84333333,66.036,5662.8,890.11,3250924.468
2022/03/13 13:00,38.78,59.396,5705.7,948.22,3197380.979
2022/03/13 14:00,37.03333333,65.042,5301.27,1006.07,3134045.489
2022/03/13 15:00,35.96666667,67.626,4478.5,941.07,3076335.192
2022/03/13 16:00,36.60333333,66.866,3359.98,1328.6,3022375.021
2022/03/13 17:00,34.65666667,67.8,1981.33,2087.54,3017374.851
2022/03/13 18:00,33.13,70.856,662.961,701.168,3837194.426
2022/03/13 19:00,32.10333333,76.572,28.3582,26.6071,4141788.128
2022/03/13 20:00,29.45333333,87.4,0.3757,0.8346,4094286.511
2022/03/13 21:00,25.89333333,92.4,0.4771,0.7761,3815318.681
2022/03/13 22:00,25.01,94.44,0.3042,0.845,3392387.617
2022/03/13 23:00,25.94666667,96.36,0.2626,0.8151,2815284.638
2022/03/14 0:00,28.62666667,95.4,0.2431,0.8437,2390895.191
2022/03/14 1:00,28.53333333,94.28,0.1521,1.0504,2104427.106
2022/03/14 2:00,29.11,92.88,0.1898,1.0452,2004423.702
2022/03/14 3:00,29.17333333,91.72,0.3042,0.9828,1959213.83
2022/03/14 4:00,29.02,91.78,0.2756,1.1128,2013382.34
2022/03/14 5:00,27.43333333,93.36,0.3666,1.079,2071509.319
2022/03/14 6:00,25.55,94.58,0.2431,1.0894,1842751.532
2022/03/14 7:00,23.06,95.38,102.5141,90.3864,2027549.489
2022/03/14 8:00,22.94333333,95.76,736.58,660.53,2344851.958
2022/03/14 9:00,25.86666667,94.86,1790.49,1339.91,2649862.34
2022/03/14 10:00,30.1,90.48,2290.73,1718.99,2947580.808
2022/03/14 11:00,31.98,79.696,3262.61,2148.64,3080710.34
2022/03/14 12:00,33.53,76.18,4262.96,1823.12,3126128.553
2022/03/14 13:00,34.12,74.742,5491.85,1426.1,3073418.426
2022/03/14 14:00,34.16333333,74.232,3718.52,1532.7,3028416.894
2022/03/14 15:00,32.97666667,76.088,2605.46,1921.01,2984040.383
2022/03/14 16:00,33.28666667,74.894,2863.51,2059.59,2871536.553
2022/03/14 17:00,33.42666667,74.98,1855.36,1892.41,2996749.149
2022/03/14 18:00,31.95333333,78.198,597.987,602.797,3972615.702
2022/03/14 19:00,30.68333333,82.22,24.6844,23.1816,4162830.511
2022/03/14 20:00,29.08333333,84.78,0.4329,0.9347,4100536.723
2022/03/14 21:00,26.09666667,88.26,0.338,0.7657,3794067.957
2022/03/14 22:00,24.55,91.56,0.377,0.8112,3392387.617
2022/03/14 23:00,23.85666667,93.04,0.286,0.8762,2819451.447
2022/03/15 0:00,23.2,95.32,0.2665,0.9633,2390270.17
2022/03/15 1:00,21.71666667,97.26,0.3068,1.0803,2138386.596
2022/03/15 2:00,20.30666667,99,0.3029,1.1713,2020882.596
2022/03/15 3:00,19.47666667,99.28,0.2145,0.9867,1947546.766
2022/03/15 4:00,17.63,100.4,0.2613,1.0036,2011090.596
2022/03/15 5:00,17.70333333,101.9,0.2613,0.9594,2039633.234
2022/03/15 6:00,18.19,102.2,0.3016,0.8489,1858377.064
2022/03/15 7:00,16.63,103.08,221.9464,205.9161,2124219.447
2022/03/15 8:00,17.67666667,99,1549.47,1157.13,2415896.043
2022/03/15 9:00,22.54666667,91.12,3099.85,394.615,2860911.192
2022/03/15 10:00,29.70666667,69.694,4368.91,458.302,3272383.532
2022/03/15 11:00,34.36666667,52.598,5337.67,489.307,3348011.106
2022/03/15 12:00,36.92666667,45.704,5929.3,565.617,3580727.362
2022/03/15 13:00,37.12666667,47.986,4229.16,1176.89,3479682.256
2022/03/15 14:00,36.80333333,52.178,5531.63,899.47,3373428.638
2022/03/15 15:00,36.83666667,51.402,4886.7,895.7,3332802.256
2022/03/15 16:00,35.89666667,52.998,3515.59,2090.14,3293425.915
2022/03/15 17:00,34.89,55.89,1978.08,2101.45,3358844.809
2022/03/15 18:00,33.72,55.976,622.011,644.371,3973657.404
2022/03/15 19:00,31.85333333,60.026,28.9666,26.6539,4159288.723
2022/03/15 20:00,27.08,67.82,0.4004,0.949,4109287.021
2022/03/15 21:00,24.69,69.992,0.5135,0.7995,3848236.468
2022/03/15 22:00,23.55666667,70.802,0.5005,0.8385,3400929.575
2022/03/15 23:00,22.52333333,73.606,0.4719,0.8112,2854869.319
2022/03/16 0:00,22.11333333,82.152,0.3133,0.767,2436521.745
2022/03/16 1:00,21.23333333,88.62,0.286,0.8723,2164845.83
2022/03/16 2:00,20.14333333,91.8,0.3042,0.806,2037133.149
2022/03/16 3:00,19.71,92.74,0.3146,0.9581,1994423.362
2022/03/16 4:00,19.28,92.96,0.3536,0.9256,2027549.489
2022/03/16 5:00,18.62666667,94.52,0.3003,1.0829,2055467.107
2022/03/16 6:00,19.29666667,95.46,0.39,1.0374,1874419.277
2022/03/16 7:00,20.74333333,94.28,75.543,68.4918,2160887.362
2022/03/16 8:00,22.55666667,91.52,463.788,422.253,2418604.468
2022/03/16 9:00,25.62,87.68,1539.98,1278.68,2777783.362
2022/03/16 10:00,29.52333333,81.698,1711.06,1487.59,3128836.979
2022/03/16 11:00,31.08,76.368,1662.05,1465.23,3419471.873
2022/03/16 12:00,32.28666667,77.14,4593.68,2025.92,3565310.17
2022/03/16 13:00,32.29333333,72.752,1619.8,1438.32,3531350.681
2022/03/16 14:00,32.77,72.598,3353.22,2028,3428013.83
2022/03/16 15:00,32.74,76.098,1286.22,1088.1,3344260.979
2022/03/16 16:00,27.64666667,84.32,533.741,494.429,3283842.255
2022/03/16 17:00,25.26666667,86.34,426.27,391.612,3359261.489
2022/03/16 18:00,23.94,86.32,264.511,245.2216,3972615.702
2022/03/16 19:00,23.23666667,89.38,4.2718,4.4824,4137412.979
2022/03/16 20:00,23.59,88.9,0.5655,1.0946,4137204.638
2022/03/16 21:00,23.22333333,89.72,0.5187,1.1583,3879070.851
2022/03/16 22:00,22.82666667,91.44,0.5499,1.209,3442597.66
2022/03/16 23:00,23.31,90.78,0.4446,1.1622,2915704.723
2022/03/17 0:00,21.97,91.02,0.5486,1.1804,2484856.724
2022/03/17 1:00,21.81333333,93.62,0.6474,1.2402,2191513.404
2022/03/17 2:00,21.79666667,95.44,0.6383,1.2688,2015674.085
2022/03/17 3:00,21.02333333,96.94,0.6747,1.1609,1932754.596
2022/03/17 4:00,20.16666667,97.8,0.5486,1.1999,1991506.596
2022/03/17 5:00,19.51,99,0.5434,1.4508,2062967.362
2022/03/17 6:00,19.39666667,100.04,0.6799,1.2623,1857543.702
2022/03/17 7:00,19.30666667,100.6,191.7669,171.7768,2079426.256
2022/03/17 8:00,21.01333333,101.18,1243.034,1118.962,2390478.51
2022/03/17 9:00,24.01666667,100.12,2787.59,1411.02,2842368.894
2022/03/17 10:00,25.68666667,91.82,2161.51,1919.58,3075501.83
2022/03/17 11:00,27.34,83.02,2280.46,2087.28,3249049.404
2022/03/17 12:00,27.93333333,81.1,1936.48,1731.47,3154671.192
2022/03/17 13:00,27.96333333,83.6,2078.57,1927.12,3177380.298
2022/03/17 14:00,28.00333333,82.8,1855.62,1721.72,3089252.298
2022/03/17 15:00,27.55333333,84.04,1012.7,939.64,3030708.638
2022/03/17 16:00,27.83666667,84.2,1168.05,1083.42,2961747.957
2022/03/17 17:00,28.40666667,80.704,911.56,836.459,2937788.809
2022/03/17 18:00,28.37333333,74.636,228.9677,210.0748,3679064.042
2022/03/17 19:00,25.76666667,87.06,3.7934,4.147,4035117.83
2022/03/17 20:00,26.00333333,90.44,0.5096,1.0504,4041784.724
2022/03/17 21:00,24.39666667,94.24,0.5278,0.9581,3868445.489
2022/03/17 22:00,23.17666667,96.86,0.5655,1.1401,3517600.213
2022/03/17 23:00,22.53666667,98.46,0.624,1.0114,3002166
2022/03/18 0:00,23.89666667,99.72,0.5915,1.0842,2506107.447
2022/03/18 1:00,21.78333333,99.34,0.6331,1.0309,2165470.851
2022/03/18 2:00,20.85666667,99.8,0.5096,1.1141,2014840.724
2022/03/18 3:00,20.07,99.82,0.4667,1.0036,1983798
2022/03/18 4:00,19.75333333,99.62,0.5473,1.027,2061925.66
2022/03/18 5:00,19.63666667,99.4,0.3965,1.0231,2047133.489
2022/03/18 6:00,19.92333333,98.88,0.5278,0.9217,1750873.404
2022/03/18 7:00,20.72,96.9,44.6095,41.3023,1905462
2022/03/18 8:00,20.89,95.34,362.596,335.465,2279224.724
2022/03/18 9:00,21.91333333,94.52,1009.19,933.14,2680488.383
2022/03/18 10:00,24.34,91.58,1801.67,1615.12,2991540.638
2022/03/18 11:00,26.18666667,88.82,1111.24,1027.65,3170505.064
2022/03/18 12:00,27.27333333,86.8,707.278,652.639,3206964.638
2022/03/18 13:00,24.47333333,95.06,514.007,470.639,3254674.596
2022/03/18 14:00,23.06333333,98.88,780.494,709.995,3113628.128
2022/03/18 15:00,23.22333333,100.24,983.164,907.764,2977581.83
2022/03/18 16:00,23.2,99.98,556.712,514.943,2854869.319
2022/03/18 17:00,24.44333333,98.34,824.252,752.713,2865286.34
2022/03/18 18:00,25.80666667,92.5,317.668,293.02,3563435.106
2022/03/18 19:00,25.86333333,90.58,12.4865,12.1147,4030951.021
2022/03/18 20:00,24.96333333,92.62,0.4342,1.3455,3987824.553
2022/03/18 21:00,24.1,95.78,0.5486,1.1999,3818443.787
2022/03/18 22:00,23.53,97.34,0.4511,1.2779,3538017.575
2022/03/18 23:00,23.17666667,98.14,0.5148,1.2428,3054876.128
2022/03/19 0:00,22.81,98.58,0.4758,1.1531,2558192.553
2022/03/19 1:00,21.14666667,99.62,0.4667,1.2103,2216514.256
2022/03/19 2:00,21.4,100.68,0.5564,1.1076,2047550.171
2022/03/19 3:00,20.67666667,101.52,0.5642,1.2337,1961505.574
2022/03/19 4:00,20.05666667,102.12,0.4914,1.1661,2001715.277
2022/03/19 5:00,19.64666667,102.66,0.5564,0.9932,1972755.957
2022/03/19 6:00,20.21666667,100.9,0.598,0.923,1620243.958
2022/03/19 7:00,21.11333333,94.76,19.9589,19.175,1680037.659
2022/03/19 8:00,22.20666667,89.38,125.918,116.584,1948588.468
2022/03/19 9:00,24.39666667,83.46,243.425,226.161,2421312.894
2022/03/19 10:00,25.94,78.1,570.011,527.046,2844243.958
2022/03/19 11:00,26.39333333,76.478,485.758,446.875,2958831.191
2022/03/19 12:00,25.55,83.544,856.31,786.149,2997790.851
2022/03/19 13:00,26.18,82.48,1152.58,1066,3000082.596
2022/03/19 14:00,26.66666667,79.112,1331.72,1221.09,2899454.17
2022/03/19 15:00,27.13333333,75.216,1251.12,1141.92,2765074.596
2022/03/19 16:00,27.91666667,68.966,969.02,890.37,2685280.213
2022/03/19 17:00,28.66333333,63.108,460.668,428.311,2643403.787
2022/03/19 18:00,26.95333333,72.33,131.17,121.394,3303009.575
2022/03/19 19:00,26.06333333,75.828,11.2437,11.1566,3917613.83
2022/03/19 20:00,24.72,82.12,0.5044,1.2103,3981366
2022/03/19 21:00,24.41666667,86.28,0.4407,1.2441,3858028.468
2022/03/19 22:00,22.87333333,90.14,0.4004,1.235,3496974.511
2022/03/19 23:00,22.54,92.18,0.39,1.2766,2906537.745
2022/03/20 0:00,22.79333333,94.26,0.4914,1.0699,2430063.192
2022/03/20 1:00,22.19666667,96.1,0.4537,1.0842,2127552.894
2022/03/20 2:00,21.90333333,97.04,0.4966,1.0985,1999423.532
2022/03/20 3:00,21.56333333,97.44,0.4576,1.196,1934421.319
2022/03/20 4:00,21.20333333,98.76,0.4108,1.2441,1992548.298
2022/03/20 5:00,21.26,99.5,0.5473,1.0166,1985048.042
2022/03/20 6:00,20.86666667,100.22,0.6136,1.378,1740664.723
2022/03/20 7:00,20.31,101.12,118.872,110.5377,1989839.872
2022/03/20 8:00,20.95666667,101.82,281.151,262.223,2290266.766
2022/03/20 9:00,22.98333333,101.6,667.511,589.069,2629028.298
2022/03/20 10:00,25.31,100.04,1506.83,1247.09,2907579.447
2022/03/20 11:00,27.94666667,94.04,1829.23,1647.75,3136962.255
2022/03/20 12:00,29.92333333,81.478,2840.11,2155.66,3211964.808
2022/03/20 13:00,30.94,69.054,4028.57,2412.28,3155504.553
2022/03/20 14:00,32.60666667,63.712,4151.42,2593.5,3102586.085
2022/03/20 15:00,32.25,65.906,2953.08,2252.9,3088418.936
2022/03/20 16:00,30.98333333,67.846,2157.09,1997.45,2946330.766
2022/03/20 17:00,31.08666667,66.756,770.484,727.181,2941955.617
2022/03/20 18:00,29.01333333,77.81,436.618,406.64,3661563.447
2022/03/20 19:00,29.16,74.224,27.313,25.2499,4159705.404
2022/03/20 20:00,28.09666667,79.16,0.5109,1.0322,4159913.745
2022/03/20 21:00,27.20666667,82.56,0.5616,0.8736,3927197.489
2022/03/20 22:00,25.80333333,86.74,0.5278,0.9984,3477598.851
2022/03/20 23:00,24.80666667,89.82,0.5408,0.936,2895912.383
2022/03/21 0:00,23.69666667,91.82,0.5681,0.9893,2417146.085
2022/03/21 1:00,23.16333333,93.96,0.5473,1.0517,2143178.426
2022/03/21 2:00,22.96,95.04,0.4771,1.0335,2025257.745
2022/03/21 3:00,22.95666667,96.12,0.5018,0.9022,1966505.745
2022/03/21 4:00,23.11333333,97.24,0.5473,1.0179,2038383.192
2022/03/21 5:00,23.88333333,97.8,0.6175,0.8632,2021715.957
2022/03/21 6:00,24.07,98.18,0.5915,1.1466,1819834.085
2022/03/21 7:00,24.12333333,98.38,33.7389,31.0076,2076509.49
2022/03/21 8:00,24.57,96.7,159.185,146.692,2340268.468
2022/03/21 9:00,25.53,95.42,738.01,687.388,2410895.872
2022/03/21 10:00,28.81333333,87.24,1560.91,1273.48,2620069.66
2022/03/21 11:00,34.13666667,58.206,5306.6,1380.08,2770074.766
2022/03/21 12:00,35.25666667,64.042,5171.66,2179.19,2994249.064
2022/03/21 13:00,35.43333333,66.756,4855.5,2408.25,3057167.872
2022/03/21 14:00,35.03333333,63.288,2467.01,1948.57,3111961.404
2022/03/21 15:00,32.74666667,75.6,1330.16,1195.35,3073210.085
2022/03/21 16:00,31.83666667,77.478,1394.12,1287.13,2955289.404
2022/03/21 17:00,33.62666667,71.742,812.929,756.587,2916329.745
2022/03/21 18:00,32.62666667,76.584,285.909,268.333,3658646.681
2022/03/21 19:00,29.29666667,88.8,15.6858,15.3894,4144704.894
2022/03/21 20:00,28.11333333,89.28,0.5421,1.3455,4109287.021
2022/03/21 21:00,27.61,90.06,0.5135,1.1479,3870320.553
2022/03/21 22:00,26.28,92.08,0.4628,1.3013,3452806.34
2022/03/21 23:00,24.46666667,95.22,0.5434,1.1336,2914038
2022/03/22 0:00,22.65666667,97.9,0.5109,1.2493,2458189.149
2022/03/22 1:00,22.1,99.18,0.5486,1.1804,2130052.979
2022/03/22 2:00,20.85666667,100.2,0.4901,1.2038,2029424.553
2022/03/22 3:00,20.07,101.16,0.6045,1.209,1971089.234
2022/03/22 4:00,19.31333333,101.98,0.4862,1.196,2028382.851
2022/03/22 5:00,18.93333333,102.42,0.5616,1.1557,1995673.404
2022/03/22 6:00,19.29333333,102.54,0.7293,1.3403,1804625.234
2022/03/22 7:00,19.58333333,102.68,121.4746,109.2234,2114219.106
2022/03/22 8:00,19.71333333,102.66,713.336,636.09,2417979.447
2022/03/22 9:00,21.42666667,102.46,2840.11,2237.95,2883411.958
2022/03/22 10:00,26.42333333,100.38,3870.23,1397.5,3004041.064
2022/03/22 11:00,30.89,90.64,3358.42,2111.33,3102794.425
2022/03/22 12:00,33.94666667,77.076,5442.45,1918.8,3250507.787
2022/03/22 13:00,34.85,79.56,4707.04,2288.91,3216339.957
2022/03/22 14:00,32.23666667,87.9,905.086,824.486,3138628.979
2022/03/22 15:00,30.10333333,95.24,1151.02,1027.91,3039250.596
2022/03/22 16:00,31.01666667,91.26,1117.74,1021.67,2945914.085
2022/03/22 17:00,33.36,75.744,1378.78,1398.15,2962164.638
2022/03/22 18:00,32.70333333,76.03,507.832,497.861,3683855.872
2022/03/22 19:00,30.98666667,80.46,21.3473,20.8845,4129496.043
2022/03/22 20:00,30.45333333,78.976,0.416,0.8879,4093453.149
2022/03/22 21:00,29.21,85.14,0.6227,1.378,3889904.553
2022/03/22 22:00,28.16666667,90.52,0.6656,1.6159,3446139.447
2022/03/22 23:00,26.26333333,95.62,0.7878,1.5288,2869661.49
2022/03/23 0:00,25.49666667,86.82,0.5525,1.3026,2436730.085
2022/03/23 1:00,25.02,72.374,0.4706,0.9412,2141928.383
2022/03/23 2:00,24.48333333,72.246,0.4433,1.027,2031716.298
2022/03/23 3:00,21.92333333,80.918,0.4901,1.0751,1990048.213
2022/03/23 4:00,21.96333333,72.656,0.5135,0.9659,2067967.532
2022/03/23 5:00,21.93,66.004,0.4186,0.9542,2018799.192
2022/03/23 6:00,22.25333333,63.328,0.9711,1.5314,1795458.255
2022/03/23 7:00,22.85666667,62.37,439.2102,402.727,2044216.723
2022/03/23 8:00,20.92666667,71.778,1112.163,1067.235,2309642.426
2022/03/23 9:00,23.33,66.042,2109.77,1834.43,2631320.042
2022/03/23 10:00,26.04666667,59.2,4479.02,1950,2843618.936
2022/03/23 11:00,25.61,61.302,2707.25,1984.45,3127170.255
2022/03/23 12:00,22.43333333,70.212,1954.16,1641.64,3254882.936
2022/03/23 13:00,22.10333333,71.72,1778.66,1510.34,3173421.83
2022/03/23 14:00,23.12333333,67.216,4430.66,2917.59,3091335.702
2022/03/23 15:00,22.97333333,68.97,4098.25,3713.58,3036542.17
2022/03/23 16:00,26.25666667,60.57,4448.47,4823.78,2985915.447
2022/03/23 17:00,24.81,67.354,2157.22,2287.09,2991748.979
2022/03/23 18:00,23.17666667,71.268,636.896,638.391,3670313.745
2022/03/23 19:00,22.04666667,70.798,47.1211,43.3901,4120954.085
2022/03/23 20:00,21.48666667,72.972,0.4056,1.027,4095536.553
2022/03/23 21:00,20.63666667,75.45,0.4862,0.8398,3875112.383
2022/03/23 22:00,19.96333333,78.218,0.4654,0.9009,3430097.234
2022/03/23 23:00,19.96,76.492,0.4771,0.858,2847577.404
2022/03/24 0:00,19.38333333,76.472,0.4849,0.9451,2436938.425
2022/03/24 1:00,18.65333333,76.702,0.494,0.9152,2141095.021
2022/03/24 2:00,18.31666667,76.658,0.4901,0.9113,1981714.596
2022/03/24 3:00,19.50666667,75.778,0.4433,0.8489,1902128.553
2022/03/24 4:00,21.51666667,74.56,0.5109,0.9022,2007965.489
2022/03/24 5:00,21,80.706,0.4576,0.9841,1966297.404
2022/03/24 6:00,22.12,86.2,1.3195,1.573,1755456.893
2022/03/24 7:00,23.30666667,82.74,288.4882,272.1979,2002131.958
2022/03/24 8:00,26.48,77.404,2224.95,2164.37,2258182.34
2022/03/24 9:00,27.89666667,75.41,3326.96,3167.58,2600485.66
2022/03/24 10:00,26.71,78.4,1298.18,1160.12,2894454
2022/03/24 11:00,28.32666667,76.974,3477.24,1735.37,3042167.362
2022/03/24 12:00,29.41666667,72.168,4638.79,1483.04,2973415.021
2022/03/24 13:00,31.12666667,65.626,5476.25,1679.73,2990498.936
2022/03/24 14:00,31.81,52.692,3961.49,1104.22,3048000.893
2022/03/24 15:00,32.76,46.984,5152.29,4646.98,2911537.915
2022/03/24 16:00,32.41,44.554,3314.48,3435.25,2820701.49
2022/03/24 17:00,33.04333333,30.416,2579.72,2862.86,2832785.234
2022/03/24 18:00,31.10666667,45.512,830.323,928.525,3548434.596
2022/03/24 19:00,28.20666667,54.494,72.3801,77.4046,4051993.404
2022/03/24 20:00,27,55.55,0.4433,0.8554,4044076.468
2022/03/24 21:00,27.15666667,53.82,0.4719,0.9074,3828235.787
2022/03/24 22:00,26.95333333,56.732,0.4758,0.9763,3513433.404
2022/03/24 23:00,25.75,60.228,0.4108,0.8632,2942163.957
2022/03/25 0:00,23.18333333,67.322,0.3445,0.9984,2440480.213
2022/03/25 1:00,20.89,71.758,0.3718,0.9503,2139011.617
2022/03/25 2:00,19.60666667,74.036,0.4095,0.8775,1956088.724
2022/03/25 3:00,19.23,71.938,0.3614,0.9594,1863377.234
2022/03/25 4:00,19.33666667,69.83,0.3614,0.9386,1987964.808
2022/03/25 5:00,19.75666667,67.694,0.3471,1.0517,1920879.192
2022/03/25 6:00,19.59,67.35,1.6484,1.9136,1698788.298
2022/03/25 7:00,21.19333333,67.102,105.0647,96.2845,1851293.489
2022/03/25 8:00,22.35333333,68.3,841.217,770.263,2177346.255
2022/03/25 9:00,25.43,63.67,1828.19,1643.07,2559859.277
2022/03/25 10:00,29.16,57.726,2431.65,2171.26,2917371.447
2022/03/25 11:00,30.61333333,62.292,3407.56,2690.35,3104044.468
2022/03/25 12:00,30.57333333,63.482,3222.83,2688.92,3155504.553
2022/03/25 13:00,32.51333333,61.398,6240.26,1974.18,3138212.298
2022/03/25 14:00,34.33,50.034,5978.83,3102.71,3008416.213
2022/03/25 15:00,35.03,45.93,5248.88,5221.45,2886120.383
2022/03/25 16:00,34.83666667,46.058,3933.02,3786.25,2821118.17
2022/03/25 17:00,33.60333333,52.808,2914.86,3081.13,2726948.298
2022/03/25 18:00,31.19333333,63.954,1117.974,1234.35,3349469.489
2022/03/25 19:00,28.34333333,71.276,88.075,94.042,3955948.468
2022/03/25 20:00,27.63,71.27,0.4238,0.936,3928030.851
2022/03/25 21:00,27.36666667,68.59,0.5057,0.806,3756775.021
2022/03/25 22:00,27.31333333,67.352,0.4147,0.8788,3459264.894
2022/03/25 23:00,25.74333333,68.674,0.4134,0.7475,2989665.574
